"","participant","Stim","Valence","Arousal_rate.response","Valence_rate.response","Familiarity_rate.response","Pleasantness_rate.response","Arousal_rate.rt","Valence_rate.rt","Familiarity_rate.rt","Pleasantness_rate.rt"
"690",12,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","2.578125",5.11328125,2.02734375,5.23046875,"17.332484239999701",20.329737602,25.4691321509999,29.8641901940009
"691",12,"Fan Noise_rep.wav","Neutral","3.02734375",3.4921875,6.078125,3.453125,"12.8418810249986",17.0688514789999,20.0636178109998,21.7765475369997
"692",12,"Random 2 Note Chords_rep.wav","Neutral","4.47265625",1.96484374999999,1,6,"12.558077656",15.31579873,18.2229368099997,22.025268538
"693",12,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","4.40234375",1.44531249999999,4.04296875,6.47265625,"8.9231126819995499",12.3906316540014,15.9690928620002,18.8046571619997
"694",12,"Duduk Song_rep.wav","Neutral","3.5859375",2.95703125,1.07421874999999,6.37890625,"11.719439845999601",17.6953502239994,20.4878265040006,22.8168938460003
"695",12,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","1.98828124999999",1.98828124999999,5.34765625,4.625,"15.001081954000201",19.5680192039999,24.7617052280002,28.7096877969997
"696",12,"Singing Bowls_rep.wav","Neutral","6.44140625",3.734375,1.98828124999999,5.8515625,"8.8293579559995106",17.4200468689996,20.7721729849999,22.6206144379993
"697",12,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","4.30859375",5.828125,5.0234375,4.8984375,"17.306583384999598",21.3274397929999,24.282492414999,26.2727711799998
"698",12,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","2.65625",3.859375,2.03515625,4.734375,"27.112393076998998",31.3266498590001,33.0916051599997,36.1937570870013
"699",12,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","2.75",4.9375,6.44921875,4.52734375,"22.820048787998498",20.5863389990008,8.25976341099885,25.6775208890012
"700",12,"Night Commute_rep.wav","Neutral","6.31640625",5,1.96484374999999,6.875,"8.1649683910000004",10.5277826839992,13.3545296619995,16.4460334899995
"701",12,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","5.19140625",2.95703125,2.625,5.8203125,"9.8687708429988508",15.7750918710007,19.5475278199992,21.9620589369988
"702",12,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","2.859375",4.953125,5.96875,4.7265625,"22.782993442999199",24.8914861929988,29.028794922,30.5663621860003
"703",12,"Suburb_rep.wav","Neutral","4.6875",4.01171875,6.1953125,5.33203125,"24.594515908998801",14.6247943699981,17.259600243,20.1979970149986
"704",12,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","3.18359375",5.54296875,6.0859375,3.34765625,"15.5756078820013",19.1850755409996,21.9682212669995,26.2642486060012
"705",12,"Piano Chords_rep.wav","Neutral","4.828125",2.4375,2.01171875,6.23828125,"13.0254364539996",17.2293280339999,19.7222405829998,23.2100723160001
"706",12,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","4.55078125",1.546875,3.640625,6.26171875,"31.3458718820002",18.8490186430008,21.6984240009987,23.4496904259995
"707",12,"Night Blue_rep.wav","Neutral","5.9140625",4.9140625,2.94140625,5.96875,"9.24386712500017",21.0710440659986,22.9952401909995,25.0628953679988
"708",12,"Random Notes_rep.wav","Neutral","2.5234375",1.89453125,3.01953125,5.33203125,"11.2009346650011",14.7104235320002,19.6605760439997,24.1909415199988
"709",12,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","2.4765625",5.0703125,6.55078125,3.546875,"17.959676758999102",25.2743829350001,28.3255720510005,32.3014156630015
"710",12,"Ice World_rep.wav","Neutral","5.15234375",5.12890625,3.12109375,7,"11.236002248000601",14.2062511550011,17.7024257869998,20.0937183409987
"711",12,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","4.11328125",2.6484375,3.953125,5.42578125,"18.905403785000001",21.4574018450002,24.9122816769995,27.6506464270005
"712",12,"White Noise Co_rep.wav","Neutral","1.453125",3.9921875,7,4.6875,"14.9616597029998",17.1256800669998,22.5102762740007,24.4625026150006
"713",12,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","5.921875",4.55078125,7,7,"8.8283389400003198",13.6273332519995,15.2198078740002,17.3075783490003
"714",12,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","4.9921875",2.98046875,1.00390624999999,4.10546875,"24.419909662001299",14.0381223559998,15.6930512599992,19.3410194930002
"715",12,"Primeval Forest_rep.wav","Neutral","6.0078125",4.01171875,5.875,6.60546875,"8.16402899599961",10.226845178,12.6467569209999,14.7279974989996
"716",12,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","4.05078125",2.859375,1.625,4.5625,"15.909770421998401",20.8348783849996,22.5462983090001,24.4429552129986
"717",12,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","5.41015625",4.48046875,6.96875,6.0390625,"12.1060432559988",8.12579038700096,14.3336824369998,16.4519364899988
"718",12,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","4.953125",5.51171875,7,5.53515625,"18.985414717999401",14.0839368309989,10.6720979229994,16.4261861279992
"719",12,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","3.546875",3.06640625,1,2.03515625,"12.640148582999201",14.673079660999,19.7676113500001,23.25469763
"720",12,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","3.07421875",1.93359375,1.6171875,3.5,"15.759472359999499",20.4236565619994,23.9910704400008,28.2198524369996
"721",12,"Chromatic scale down_rep.wav","Neutral","4.8828125",3.7890625,5.11328125,4.19921875,"9.5081159279998193",12.4668756449991,17.3606823659993,22.665943304999
"722",12,"Railroad_rep.wav","Neutral","5.48046875",4.00390625,6.1015625,5.49609375,"8.98233372699905",12.719693949999,14.4261249270002,17.7492400489991
"723",12,"Aircraft Cabin_rep.wav","Neutral","6.1328125",2.97265625,5.9609375,6.55859375,"14.876206457",10.3699238830013,17.7788738549988,21.2817514779999
"724",12,"The Pilgrim_rep.wav","Neutral","4.49609375",4.609375,1.95703125,3.08203125,"13.2820216809996",17.6915796479988,21.4346372899999,27.6652116059995
"725",12,"C Scale up_rep.wav","Neutral","2.15234375",4.01953125,5.66015625,3.01953125,"11.250642745999301",20.5501742289998,31.089315049001,34.7077249419999
"726",12,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","2.5078125",5.53515625,4.03515625,5.48046875,"15.8880417420004",23.2856712339998,26.2799999010003,29.46063546
"727",12,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","4.640625",3.03515625,4.40234375,3.01171875,"13.3627963979997",21.2241823969998,33.3549974260004,38.6348846420005
"728",12,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","4.51171875",5.48046875,6.953125,5.28515625,"15.3152608479995",29.167371681,30.9249695710004,32.4699164810008
"729",12,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","5",5.015625,6,4.01953125,"18.1877447589995",15.4331013970004,7.48973706699871,20.7568188660006
"730",12,"Healing Water_rep.wav","Neutral","7",5.015625,5.984375,7,"8.2728261329993895",11.3816915480001,14.1208416089993,16.2484540990008
"731",12,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","4.9921875",1.46093749999999,5.9765625,7,"25.9610673450006",17.3628788469995,23.7964435060002,19.4139584549993
"732",12,"Fireplace_rep.wav","Neutral","7",5,5,7,"6.76916453800004",9.47593184300058,12.8170466699994,15.2527161889993
"733",12,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","2.96484375",1.5,3.01171875,5.0078125,"11.8332095519999",19.4013972949996,25.7558006929994,28.6641314370008
"734",12,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","3.18359375",5.13671875,1,3.05078125,"33.269332162000801",38.1943649660006,39.7594496040001,42.7191426240006
"735",12,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","5.0234375",1,6.03125,6.56640625,"15.9232764619991",10.5166043549998,13.5028835989996,19.5529127139998
"736",12,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","2.0195312499999898",2.5390625,2.00390625,2.99609375,"11.556765359999099",15.5152186579998,19.6454306710002,21.2439182630005
"737",12,"C Scale down_rep.wav","Neutral","4.06640625",4.36328125,6.03125,5.015625,"13.676958121001",9.46987076899859,16.4251252329995,19.1512343429985
"738",12,"88 Keys_rep.wav","Neutral","5.8828125",5.0078125,2.453125,6.48046875,"8.2715280800002802",20.3190392980013,14.6724511690008,11.8768514389994
"739",12,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","3.4609375",5.015625,6.51171875,3.17578125,"15.9423934329988",8.06053569400137,11.4538576620016,18.2133455099992
"740",12,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","3.5625",4.5625,3.9765625,3.5078125,"18.456834422999201",16.0011863710005,22.0728429900009,24.3229614560004
"741",12,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","4.02734375",2.01171875,4.52734375,4.9921875,"10.176260349000501",13.3833855879984,17.7899512430012,20.8730276240003
"742",12,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","6.0078125",5,6.49609375,1.57812499999999,"23.195866594000101",20.4073981299989,11.1271663139996,7.07422973699976
"743",12,"Car Interior_rep.wav","Neutral","5.12890625",3.9921875,5.9765625,4.96875,"10.832275450000401",12.5316439609996,14.7829623720008,16.8358706360013
"744",12,"Rain on a Tent_rep.wav","Neutral","5.9921875",3.9453125,5.9921875,6.0234375,"18.0838901360002",15.0592402350011,23.8014069460004,25.1484259769986
"745",12,"Chromatic scale up_rep.wav","Neutral","5.50390625",2.23828125,3.00390625,1.421875,"23.1923581329992",17.9404751779984,9.84495340699868,7.00670413300031
"746",12,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","2.375",5.15234375,4.44921875,3.02734375,"10.6734399289998",20.7095959239995,22.798324745001,26.7957936560014
"747",12,"Chaconne in G Minor (Vitali)_rep.wav","Negative","5.90625",1.95703125,5.9609375,4.984375,"19.2514163329997",17.547912543001,13.058176556,14.0147771569991
"748",12,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","2.5",5.0234375,5.50390625,1.3046875,"8.8469407559987303",22.4588787479988,27.0035160019997,29.5384209149997
"749",13,"Rain on a Tent_rep.wav","Neutral","2.9609375",3.00390625,5.0625,2.99609375,"10.822362754999601",14.5756188239975,16.4674419039984,18.2973495369988
"750",13,"Suburb_rep.wav","Neutral","5.95703125",2.94140625,5,3.1875,"11.518167517999199",17.1789927419995,18.7102269009992,20.9880108300021
"751",13,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","5.95703125",5.94140625,4.98828125,6.0390625,"8.8364507660007803",13.8261010799978,16.4937115890024,18.8692518290008
"752",13,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","6.40625",5,4.40234375,6.5,"8.1908741179977298",15.8917699970006,18.4191512619981,19.5061909290016
"753",13,"Tape Hiss_rep.wav","Neutral","6.06640625",3.7578125,6.1875,1,"7.7846367810016002",16.7770250639987,12.3648711899986,13.9704747670002
"754",13,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","4.46875",5.875,2.70703125,5,"6.8544891059973398",9.67216452600041,12.4656679389991,16.1108955700001
"755",13,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","5.63671875",5.0078125,2.5078125,6.609375,"13.5042350959993",16.7181853580004,18.169761598001,19.4741583059985
"756",13,"Ice World_rep.wav","Neutral","4.35546875",4.01171875,1.9453125,5.3671875,"7.4684564939998301",9.10658180999962,10.3420151479986,11.4984473770018
"757",13,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","5.46875",6.328125,3.984375,5.44921875,"10.3310296240015",18.2637570980004,20.0692003010008,21.9570171890009
"758",13,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","5.06640625",2.06640625,7,3.28125,"7.2299464460011196",8.59943565700086,10.1253427150004,11.4253548160013
"759",13,"C Scale up_rep.wav","Neutral","1.48437499999999",3.984375,7,2.24609375,"7.6268255159993696",10.5753787270004,11.8327649380007,13.5780957679999
"760",13,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","5.578125",3.9921875,2.62890625,5.6171875,"7.8624119119995104",9.66396804699979,12.4363737710009,14.118584611002
"761",13,"C Scale down_rep.wav","Neutral","2.45703125",3.40234375,5.76953125,2.62890625,"7.5787739900006201",9.84202234799886,11.2954703930008,13.1417884889997
"762",13,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","5.6796875",2.41796875,1.53515625,1.9765625,"7.2719816759999896",8.41283761600061,10.907779942001,14.5212470190017
"763",13,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","3.3203125",6.7421875,2.15625,6.359375,"6.9351475720031797",9.26460040999882,10.6529946449991,11.9494881280006
"764",13,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","4.63671875",5.59765625,7,4.49609375,"6.8318300099999698",10.1789298930016,11.3936840409987,16.2419026490024
"765",13,"Chromatic scale up_rep.wav","Neutral","5.1171875",4.3828125,5.0078125,5.84765625,"8.4507146639989497",10.4742862849998,13.1313988500005,14.9117642310011
"766",13,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","4.70703125",4.35546875,4.36328125,6.0703125,"7.93875910000133",10.4316189260025,12.6513064879982,14.8485720720018
"767",13,"The Pilgrim_rep.wav","Neutral","2.96875",4.265625,2.9296875,6.0703125,"12.4740319120028",14.2555804959993,15.710823532001,16.7982687040021
"768",13,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","4.3828125",2.66015625,2.80859375,4.50390625,"10.666309824002299",15.7751783979983,17.4896895059973,18.4072559730011
"769",13,"White Noise Co_rep.wav","Neutral","2.84765625",3.08984375,5.75,1.55468749999999,"13.3024067419974",15.2870023249997,16.9426332820003,18.0759058490002
"770",13,"Night Blue_rep.wav","Neutral","4.81640625",5.09765625,2.69921875,4.04296875,"11.8835254660007",17.6415568730008,18.7298927629999,19.7263437959991
"771",13,"Random 2 Note Chords_rep.wav","Neutral","2.1875",4.29296875,5.16796875,3.01953125,"7.23022382999988",8.85268882500167,12.2498121419994,13.1637991930001
"772",13,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","4.21484375",3.3828125,2.21875,4.78515625,"10.292652979998801",13.4036748020007,14.6163668810004,18.4076731759996
"773",13,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","4.9375",3.12109375,2.17578125,4.84375,"9.1829254270014609",10.404263139997,11.4575536379998,12.348596920001
"774",13,"Piano Chords_rep.wav","Neutral","2.24609375",4.42578125,2.6796875,4.0546875,"11.153945788999399",12.4536282949993,13.7751053840001,15.990917187999
"775",13,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","4.375",5.94921875,4.875,5.56640625,"9.5701165999998903",10.6051545830014,13.3709063880014,15.7222478869989
"776",13,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","2.26953125",2.359375,2.3671875,3.359375,"5.9247792409987596",7.45192802499877,8.85068672100169,9.91540771799918
"777",13,"Aircraft Cabin_rep.wav","Neutral","5.3984375",2.5078125,3.9921875,3.51171875,"6.1287284899990402",7.42968689999906,8.93371858300088,10.1586681020016
"778",13,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","4.61328125",3.8828125,4.99609375,3.55078125,"19.715049873997401",21.8377901259991,23.0944948269971,24.3394660800004
"779",13,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","2.8125",5.53515625,6.98828125,4.48828125,"14.5251065599986",15.4273934929988,16.5685119280024,17.8696393440004
"780",13,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","3.9765625",5.0546875,2.91015625,3.9765625,"18.0264811279994",19.7320974989997,23.171669512998,24.0628533529998
"781",13,"Duduk Song_rep.wav","Neutral","5.09765625",5.17578125,3.08984375,7,"13.063821228999499",16.007098602,18.3770392410006,19.2903884890001
"782",13,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","3.41015625",6.26171875,2.640625,4.1484375,"7.5141684480004098",8.90288627199697,10.6447240230008,12.964377532
"783",13,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","4.875",4.19921875,3.03125,5.84375,"7.3570064419982302",9.70613376599794,10.980712878998,12.7226499220014
"784",13,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","4.24609375",6.234375,7,5.89453125,"8.0314209169991901",9.93163506300334,11.204235571,13.1967473299991
"785",13,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","3.23828125",4.05859375,4.55859375,3.5,"7.2854867559981296",8.92423451599825,10.9179869889994,11.9954197400002
"786",13,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","3.12890625",4.67578125,7,4.1875,"16.2472972719988",17.5475261520005,19.0003799330006,20.8121578090031
"787",13,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","4.01953125",3.37109375,2.18359375,4.02734375,"15.427030644001199",17.8293933050008,19.0250566489994,20.2895263729988
"788",13,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","2.87890625",3.6796875,7,3.9765625,"16.0446436419988",17.3783765629996,18.6270425039983,20.5674270220006
"789",13,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","3.5390625",4.37890625,2.0625,6.03515625,"14.277463993003",15.5786480580027,16.7567695629986,20.277424789001
"790",13,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","3.52734375",3.640625,2.41015625,4.0859375,"8.0385379649996995",9.23538982399986,13.0942489910012,13.8747826379985
"791",13,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","3.03125",5.53515625,1.9921875,2.96875,"9.6823587239996396",10.766674784998,11.9329934039997,14.5268208199995
